"","seq_name","taxonomy_Kingdom","taxonomy_Supergroup","taxonomy_Division","taxonomy_Class","taxonomy_Order","taxonomy_Family","taxonomy_Genus","taxonomy_Species","confidence_Kingdom","confidence_Supergroup","confidence_Division","confidence_Class","confidence_Order","confidence_Family","confidence_Genus","confidence_Species"
"522","ASV_522","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",96.0045766934898,96.0045766934898,96.0045766934898,96.0045766934898,96.0045766934898,63.2397359749119,63.2397359749119,26.0285703961659
"523","ASV_523","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",75.3592977566496,75.3592977566496,75.3592977566496,64.0507749890987,64.0507749890987,35.3630720060122,35.3630720060122,35.3630720060122
"524","ASV_524","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",83.0426473894674,83.0426473894674,83.0426473894674,79.4335304822787,78.8515364453828,48.7025505981388,48.7025505981388,48.7025505981388
"525","ASV_525","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Ensete","Ensete_ventricosum",90.1798655189283,90.1798655189283,90.1798655189283,90.1798655189283,90.1798655189283,90.1798655189283,5.75536868654252,5.75536868654252
"526","ASV_526","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Itersonilia","Itersonilia_perplexans",88.7983928531129,88.7983928531129,88.7983928531129,87.4015891156568,86.4418804485149,75.4649550137717,37.4836063788941,37.4836063788941
"527","ASV_527","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",73.4861523797096,73.4861523797096,73.4861523797096,44.930474150294,44.930474150294,25.5816659677669,25.5816659677669,25.5816659677669
"528","ASV_528","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",77.9623639900782,77.9623639900782,77.9623639900782,76.6478358048684,75.271401233348,75.271401233348,69.5465557462967,69.5465557462967
"529","ASV_529","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Pinus","Pinus_armandii",100,100,100,100,100,100,89.7706907221467,26.7096643309741
"530","ASV_530","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",72.0380301152612,72.0380301152612,72.0380301152612,71.5770022598526,40.6263199869976,27.8550936312864,27.8550936312864,27.8550936312864
"531","ASV_531","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Lecanoromycetes","Calicium","Calicium_tricolor",82.4873799984602,82.4873799984602,82.4873799984602,58.9182195347145,58.9182195347145,51.7599778285319,51.7599778285319,51.7599778285319
"532","ASV_532","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Malassezia","Malassezia_restricta",71.4925346838764,71.4925346838764,71.4925346838764,65.5730855063104,40.0130637465327,40.0130637465327,23.3612653471782,18.4474354349523
"533","ASV_533","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Hyponectria","Hyponectria_buxi",96.5068702845744,96.5068702845744,96.5068702845744,96.5068702845744,96.5068702845744,68.1392723839324,14.7312866105106,14.7312866105106
"534","ASV_534","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",65.8038708918679,22.1303656623581,22.1303656623581,21.6635794281613,21.086202938788,20.6147425941992,9.13397655206753,9.13397655206753
"535","ASV_535","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",79.9882238574169,79.9882238574169,79.9882238574169,79.9882238574169,62.7049298051802,45.4418463232041,45.4418463232041,45.4418463232041
"536","ASV_536","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Podoscypha","Podoscypha_petalodes",72.1569929914328,72.1569929914328,72.1569929914328,71.5465634755696,71.5465634755696,61.3555171632555,12.0447561251895,11.2486013789957
"537","ASV_537","Eukaryota","Stramenopiles","Ochrophyta","Xanthophyceae","Xanthophyceae_X","Xanthophyceae_XX","Xanthonema","Xanthonema_sp.",95.30548120427,95.30548120427,95.30548120427,95.30548120427,95.30548120427,95.30548120427,92.6660220030416,49.5954950858462
"538","ASV_538","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Meira","Meira_miltonrushii",69.5589665104645,69.5589665104645,69.5589665104645,69.5589665104645,33.9424198150695,33.9424198150695,32.5283450332161,26.2378282630014
"539","ASV_539","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",75.516874950181,75.516874950181,75.516874950181,68.1991634700238,68.1991634700238,38.1192747024777,33.7489580720605,12.8093993696167
"540","ASV_540","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Guignardia","Guignardia_vaccinii",73.3416656463548,73.3416656463548,73.3416656463548,31.0017271920208,30.2216689984634,17.4724362391929,12.9770154070588,12.2979843729743
"541","ASV_541","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Lizonia","Lizonia_sexangularis",90.6195971802996,90.6195971802996,90.6195971802996,89.9191838747858,84.5403897634174,75.320010196844,4.83144488677022,4.83144488677022
"542","ASV_542","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",77.4888874007224,77.4888874007224,76.9033439330404,48.9942539403999,48.1135983494158,47.3232045525775,16.4952785578982,16.4952785578982
"543","ASV_543","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Sporidiobolus","Sporidiobolus_pararoseus",69.7600283093937,69.7600283093937,69.7600283093937,36.1577665333279,34.877026276169,23.1907885588875,9.63783498029517,6.01548971671289
"544","ASV_544","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Exobasidiomycetes_X","Exobasidiomycetes_X_sp.",76.161802971006,76.161802971006,76.161802971006,74.877033238324,42.9169120488923,42.9169120488923,22.0586547656232,22.0586547656232
"545","ASV_545","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Malassezia","Malassezia_sp.",96.8545625339755,96.8545625339755,96.8545625339755,96.8545625339755,95.7775392075049,95.7775392075049,77.2667587790981,24.4098420996918
"546","ASV_546","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Microbotryum","Microbotryum_violaceum",71.9611969114842,71.9611969114842,71.9611969114842,65.4222321439179,65.4222321439179,34.7192518879871,8.14268507977902,8.14268507977902
"547","ASV_547","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Penicillium","Penicillium_brevicompactum",97.6996496130676,97.6996496130676,97.6996496130676,97.6996496130676,97.6996496130676,95.74216838716,58.0959160477464,17.4626257330358
"548","ASV_548","Eukaryota","Alveolata","Apicomplexa","Coccidiomorphea","Eimeriida","Eimeriidae","Eimeria7","Eimeria7_sp.",93.5318594330115,93.5318594330115,93.5318594330115,93.5318594330115,93.5318594330115,93.5318594330115,35.3036370568325,20.8221161968103
"549","ASV_549","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Microbotryomycetes_X","Microbotryomycetes_X_sp.",70.7841111976536,70.7841111976536,70.7841111976536,48.2430621358273,47.6600034332293,25.0263253772397,10.4229892181554,10.4229892181554
"550","ASV_550","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Asteroma","Asteroma_alneum",90.7653197904316,90.0399186683168,90.0399186683168,88.0227322570629,88.0227322570629,57.9617056138134,31.030759619212,31.030759619212
"551","ASV_551","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Gloeoporus","Gloeoporus_pannocinctus",83.6958305603088,83.6958305603088,83.6958305603088,83.6958305603088,83.6958305603088,83.6958305603088,28.6152305190359,28.6152305190359
"552","ASV_552","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",79.6956150251374,79.6956150251374,79.083363324223,64.9589339067671,64.9589339067671,42.6519747408047,42.6519747408047,42.6519747408047
"553","ASV_553","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Ophiognomonia","Ophiognomonia_clavigignenti-juglandacearum",84.6092651512868,84.6092651512868,84.6092651512868,76.2554259755389,76.2554259755389,67.827767023605,30.1283649415764,30.1283649415764
"554","ASV_554","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Escovopsis","Escovopsis_sp.",69.3442884931284,69.3442884931284,69.3442884931284,22.9823072313532,22.9823072313532,22.9823072313532,22.9823072313532,22.9823072313532
"555","ASV_555","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Sistotrema","Sistotrema_brinkmannii",68.399114745538,68.399114745538,68.399114745538,67.8866459151027,48.9655740404723,48.9655740404723,33.81971518919,9.60886992819482
"556","ASV_556","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Malassezia","Malassezia_sp.",72.178550040927,72.178550040927,72.178550040927,70.9206485117711,49.9068584675631,49.9068584675631,36.4584113119488,32.2858025479233
"557","ASV_557","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",76.5272494558687,76.5272494558687,76.5272494558687,57.4575872449052,52.4929178455411,51.1008970924276,30.5162464832151,30.5162464832151
"558","ASV_558","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Exobasidiomycetes_X","Exobasidiomycetes_X_sp.",74.291813125148,72.3206274690544,72.3206274690544,67.496197754101,28.8749060481331,28.8749060481331,20.175579639634,20.175579639634
"559","ASV_559","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",89.5337497563306,89.5337497563306,89.5337497563306,84.3166079232535,82.998887804112,82.998887804112,70.5562224541228,70.5562224541228
"560","ASV_560","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Helicoma","Helicoma_monilipes",88.6330425518034,88.6330425518034,88.6330425518034,88.6330425518034,88.6330425518034,70.5790939280564,22.6772356109984,22.0505367869669
"561","ASV_561","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",91.238128718748,91.238128718748,91.238128718748,88.0776861141955,88.0776861141955,88.0776861141955,83.0474616612246,83.0474616612246
"562","ASV_562","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Filobasidium","Filobasidium_floriforme",76.7893896461844,76.0831411561248,76.0831411561248,76.0831411561248,61.2197973584801,59.1315572062354,28.3831345054954,11.3975379938359
"563","ASV_563","Eukaryota","Opisthokonta","Choanoflagellida","Choanoflagellatea","Craspedida","Salpingoecidae_Group_C3","Salpingoecidae_Group_C3_X","Salpingoecidae_Group_C3_X_sp.",84.8913639368838,84.8913639368838,84.3914811872476,84.3914811872476,83.9977896554457,83.3570900086021,83.3570900086021,83.3570900086021
"564","ASV_564","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Meira","Meira_miltonrushii",78.3255137007194,78.3255137007194,78.3255137007194,54.9284991732289,54.9284991732289,54.9284991732289,47.2939702228739,39.7204083631039
"565","ASV_565","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",76.6034148166776,76.6034148166776,76.6034148166776,73.600032390697,72.9269468496773,36.4185501504091,30.5433236065065,9.51306525202642
"566","ASV_566","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",78.1666501661354,78.1666501661354,78.1666501661354,74.3898849775081,74.3898849775081,63.6435132058771,49.0608745012959,49.0608745012959
"567","ASV_567","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Heterogastridium","Heterogastridium_pycnidioideum",72.095337502138,72.095337502138,72.095337502138,72.095337502138,49.8385391875961,27.0976994669945,14.772159651613,14.772159651613
"568","ASV_568","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",79.8049154631787,79.3230950424819,79.3230950424819,74.2011445958315,63.9807488864741,61.6911427607313,52.3986218628594,52.3986218628594
"569","ASV_569","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Sistotrema","Sistotrema_brinkmannii",72.5902211249211,72.5902211249211,72.5902211249211,71.9367416759197,15.0060431249016,15.0060431249016,13.782403413652,6.37908657009298
"570","ASV_570","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Paramicrothyrium","Paramicrothyrium_chinensis",95.352941861608,95.352941861608,95.352941861608,95.352941861608,95.352941861608,88.3937092763978,19.2291531404185,19.2291531404185
"571","ASV_571","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_jilinensis",67.439935561281,67.439935561281,67.439935561281,64.6587405627538,47.7277631191674,25.3318573001665,20.7199168146366,8.46121943800931
"572","ASV_572","Eukaryota","Alveolata","Apicomplexa","Coccidiomorphea","Eimeriida","Eimeriidae","Eimeria10","Eimeria10_gruis",74.5357308931246,40.2521183705099,40.2521183705099,40.2521183705099,40.2521183705099,40.2521183705099,4.19083362049554,2.61680371142959
"573","ASV_573","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",73.3991267313992,73.3991267313992,73.3991267313992,73.3991267313992,45.1587518242158,44.3558989957469,17.1893013627056,17.1893013627056
"574","ASV_574","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Cantharellula","Cantharellula_umbonata",81.545618342614,72.9364362532174,72.9364362532174,4.94039676404643,4.94039676404643,4.94039676404643,4.94039676404643,4.94039676404643
"575","ASV_575","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",82.8815434834302,82.8815434834302,82.8815434834302,82.8815434834302,78.9014754898322,59.4038144042743,59.4038144042743,59.4038144042743
"576","ASV_576","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Guignardia","Guignardia_vaccinii",75.3960932394672,75.3960932394672,75.3960932394672,32.3335077825005,31.7087234215016,24.3229845218971,10.6182746031747,10.6182746031747
"577","ASV_577","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Fusarium","Fusarium_equiseti",100,100,100,100,100,96.3119780889965,51.4820733566587,24.7474400631629
"578","ASV_578","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",75.0877835355662,75.0877835355662,75.0877835355662,75.0877835355662,69.6824599032429,41.6374049987293,41.6374049987293,41.6374049987293
"579","ASV_579","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Vanderwaltozyma","Vanderwaltozyma_polyspora",78.3049658041666,78.3049658041666,75.9375108088675,73.5980473418413,54.6448301423679,54.6448301423679,6.56521575357709,6.56521575357709
"580","ASV_580","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Rhodotorula","Rhodotorula_bacarum",72.3495766505879,72.3495766505879,72.3495766505879,72.3495766505879,62.7694238656487,35.9332803530661,25.9483571751057,23.6781232004482
"581","ASV_581","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Rhodotorula","Rhodotorula_bacarum",79.3366842963782,79.3366842963782,79.3366842963782,40.4765932420498,30.452527791493,29.7873493137466,29.7873493137466,29.7873493137466
"582","ASV_582","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Heterogastridium","Heterogastridium_pycnidioideum",75.7904358636119,75.7904358636119,75.7904358636119,75.7904358636119,67.0491431674491,36.6810894999244,13.3325930455675,13.3325930455675
"583","ASV_583","Eukaryota","Amoebozoa","Conosa","Variosea","Variosea_X","Protosteliids","Protostelium","Protostelium_sp.",100,100,100,100,100,100,100,100
"584","ASV_584","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",69.792761659798,69.3266123576175,69.3266123576175,52.758650652442,52.1633661103986,20.1438972800388,20.1438972800388,20.1438972800388
"585","ASV_585","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Dracophyllum","Dracophyllum_longifolium",80.5235318521328,77.9995776853966,77.3865794038945,77.3865794038945,77.3865794038945,77.3865794038945,19.9014433364243,19.9014433364243
"586","ASV_586","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Penicillium","Penicillium_chrysogenum",100,100,100,100,100,100,48.6811525983599,5.56530775470252
"587","ASV_587","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Malassezia","Malassezia_restricta",87.5267109155884,86.9573334874461,86.9573334874461,59.1202793783386,51.3182302671201,51.3182302671201,29.9640696540268,23.1305440331042
"588","ASV_588","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",77.3004021909412,76.6240942275908,76.6240942275908,75.5049582319493,70.1567910418384,41.3130124207748,41.3130124207748,41.3130124207748
"589","ASV_589","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Phacellium","Phacellium_paspali",78.5527019605561,78.5527019605561,78.5527019605561,78.5527019605561,78.5527019605561,43.0937910870384,13.0513860091934,13.0513860091934
"590","ASV_590","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Floricola","Floricola_striata",77.4219788346106,76.7499848759557,76.7499848759557,76.7499848759557,76.7499848759557,69.5601988354988,46.6505237371588,46.6505237371588
"591","ASV_591","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_blumeae",69.8120313612158,69.8120313612158,69.8120313612158,69.1548311514044,42.2932392324635,29.0232613316086,23.8535106972,6.1717229813248
"592","ASV_592","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Exobasidiomycetes_X","Exobasidiomycetes_X_sp.",71.1892813290688,69.6945113208151,69.6945113208151,66.7648303064486,38.5003002241479,38.5003002241479,17.929708859062,17.929708859062
"593","ASV_593","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",76.3694497998283,76.3694497998283,76.3694497998283,57.676032040908,50.644057045976,36.1916153099054,36.1916153099054,36.1916153099054
"594","ASV_594","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Penicillium","Penicillium_sp.",85.346614402257,83.7958328384494,83.7958328384494,82.957395380289,82.957395380289,28.7049873433032,17.4974715016619,7.97070966491356
"595","ASV_595","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Hyphodontia","Hyphodontia_alutaria",87.5150677999996,87.5150677999996,87.5150677999996,87.5150677999996,86.5944033740617,86.5944033740617,53.5894399792348,42.6235795146002
"596","ASV_596","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Exobasidiomycetes_X","Exobasidiomycetes_X_sp.",87.7047177623353,86.7404566976095,86.7404566976095,85.0864398029781,74.1784687306573,74.1784687306573,30.02051010192,30.02051010192
"597","ASV_597","Eukaryota","Alveolata","Apicomplexa","Coccidiomorphea","Eimeriida","Eimeriidae","Cyclospora","Cyclospora_cercopitheci",74.7991780511412,18.9183611412834,18.9183611412834,18.9183611412834,18.9183611412834,18.224984677502,3.26326822364736,3.26326822364736
"598","ASV_598","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Byssomerulius","Byssomerulius_albostramineus",99.9005745198858,99.9005745198858,99.9005745198858,99.9005745198858,99.9005745198858,99.9005745198858,13.835456221603,13.835456221603
"599","ASV_599","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Sympodiomycopsis","Sympodiomycopsis_paphiopedili",74.874743068399,74.874743068399,74.874743068399,20.0771523634519,18.5554453568579,18.5554453568579,8.34350305469088,8.34350305469088
"600","ASV_600","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Udeniomyces","Udeniomyces_pannonicus",73.5703356236674,73.5703356236674,73.5703356236674,73.5703356236674,47.5112370105199,47.5112370105199,24.2340110246465,23.033607790448
"601","ASV_601","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Saccharomyces","Saccharomyces_bayanus",83.5887451663047,83.5887451663047,81.7371889232209,81.7371889232209,72.7308630184977,72.7308630184977,32.4362600172417,10.2088783790573
"602","ASV_602","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",73.0504154187863,73.0504154187863,73.0504154187863,64.418144874617,64.418144874617,32.6069101538477,29.7267249176673,6.8830938923217
"603","ASV_603","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_subbrunneus",97.6625199799907,97.6625199799907,97.6625199799907,97.6625199799907,97.6625199799907,97.6625199799907,97.6625199799907,47.2089857495561
"604","ASV_604","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Kunzea","Kunzea_vestita",98.1608911646785,98.1608911646785,98.1608911646785,98.1608911646785,98.1608911646785,98.1608911646785,7.08493261312339,3.10333440272667
"605","ASV_605","Eukaryota","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Sandonidae","Mollimonas","Mollimonas_vickermani",87.0608798217762,87.0608798217762,87.0608798217762,87.0608798217762,86.4801599683151,80.5339202068573,30.4652436506147,30.4652436506147
"606","ASV_606","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Sporidiobolus","Sporidiobolus_pararoseus",72.4880747255505,72.4880747255505,72.4880747255505,62.1217242873746,62.1217242873746,30.454308526791,18.2042307682771,10.8661811559956
"607","ASV_607","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_nylandii",68.2693517739107,67.7686787619884,67.7686787619884,43.7515978974365,43.1205454810223,23.1774716463078,18.4887114563212,5.01997499706039
"608","ASV_608","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",76.933298166302,76.933298166302,76.933298166302,76.933298166302,59.1149348062933,41.6993038824512,41.6993038824512,41.6993038824512
"609","ASV_609","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",74.5952341709983,72.0220297243999,72.0220297243999,59.6084164298098,57.10041468219,56.497161264195,50.7325151812185,50.7325151812185
"610","ASV_610","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_blumeae",72.0725705779425,72.0725705779425,72.0725705779425,71.4160090025366,49.1576481895216,23.0712668437594,20.0872477521374,7.52370551260277
"611","ASV_611","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",72.4255757553337,72.4255757553337,72.4255757553337,42.0669385852,40.549886054541,24.4534280756336,24.4534280756336,24.4534280756336
"612","ASV_612","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_blumeae",73.351292669291,70.7875314481523,70.7875314481523,56.346062766173,56.346062766173,29.2997157980147,22.8527217784934,7.30634471080275
"613","ASV_613","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_blumeae",74.5326177882074,74.5326177882074,74.5326177882074,74.5326177882074,66.861817272962,46.552789351972,42.4059865702479,15.6636229920576
"614","ASV_614","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Dioszegia","Dioszegia_crocea",100,100,100,100,100,100,94.0244811993828,40.3713164787012
"615","ASV_615","Eukaryota","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Paracercomonadidae","Paracercomonas","Paracercomonas_crassicauda",97.4003610000598,97.4003610000598,97.4003610000598,97.4003610000598,97.4003610000598,97.4003610000598,97.4003610000598,90.9430083663042
"616","ASV_616","Eukaryota","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Paracercomonadidae","Paracercomonas","Paracercomonas_crassicauda",87.9346435395097,87.9346435395097,87.9346435395097,87.9346435395097,87.9346435395097,87.9346435395097,87.9346435395097,80.4060269839131
"617","ASV_617","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",82.0966146929723,82.0966146929723,82.0966146929723,82.0966146929723,80.5490737003054,50.9828403745182,50.4371767699156,22.2695618815241
"618","ASV_618","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Cyphellostereum","Cyphellostereum_laeve",86.722574598632,86.722574598632,86.722574598632,84.8155364666275,84.8155364666275,82.3943827723362,10.3256355250563,10.3256355250563
"619","ASV_619","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Rogersella","Rogersella_griseliniae",67.0514378680732,66.4434469216316,66.4434469216316,50.1545633169223,50.1545633169223,49.4400986355655,11.4434251026562,11.4434251026562
